지역,가맹점명,분류,주소
서울,더블유볼링,체육시설,서울 강북구 도봉로 342  
서울,선릉당구클럽,체육시설,"서울 강남구 선릉로86길 15 지하2층 201호,202호 (현대선릉골드) "
서울,가인볼링장,체육시설,"서울 강동구 양재대로113길 51 제지층 101,201호 "
서울,언북문화체육센타,체육시설,서울 강남구 삼성로135길 42 서울언북초등학교내(청담동) 
서울,상경스포츠센터,체육시설,서울 노원구 동일로227길 61 상경스포츠센터 
서울,더블랙볼링장,체육시설,서울특별시 노원구  노해로 507 와우쇼핑몰 지하 1층
서울,금천탁구교실,체육시설,서울특별시 금천구  시흥대로41길 11 
서울,샘탁구클럽,체육시설,서울 마포구 새터산길 72 지층 
서울,전통문화공간 무계원(종로문화재단),공연,서울 종로구 창의문로 5가길 2 
서울,준당구장,체육시설,서울 강서구 가로공원로 192 3층 
서울,BF당구클럽,체육시설,서울특별시 강서구  화곡로 193 성원빌딩 지하 1층
서울,와탁구장,체육시설,서울 구로구 경서로 47  
서울,몬스터 키즈 풀,체육시설,서울 관악구 구암길 98 관악 드림타운 
서울,세븐당구장,체육시설,서울특별시 강남구 언주로81길 13 진일빌딩 B1 
서울,노블당구장,체육시설,서울특별시 강남구 테헤란로25길 11 지하1층 
서울,에스피당구장,체육시설,서울 강남구 대치동 908-2 지하1호 
서울,당구의 신 빌리우스,체육시설,서울특별시 강남구 논현로94길 22 3층 
서울,강남빌리아드클럽,체육시설,서울 강남구 선릉로131길 15 지하1층 
서울,프로 25,체육시설,서울 강남구 선릉로93길 10 5층 
서울,엔비 (NB) 당구장,체육시설,서울 강남구 선릉로 623 . 
서울,가보빌리어드클럽,체육시설,"서울 강남구 테헤란로14길 6 지하1층 역삼동,남도빌딩 "
서울,청송당구장,체육시설,서울 강남구 일원로 41 지하1층 
서울,골든볼당구장,체육시설,서울 강남구 테헤란로20길 14 지하2층 (역삼동) 
서울,스카이당구장,체육시설,서울 강서구 양천로26길 18 3층 
서울,서울특별노원구서비스공단,체육시설,서울 노원구 상계동 770-6 
서울,한스 Billiards Club,체육시설,서울 송파구 동남로4길 11 201 
서울,청목 당구장,체육시설,서울 송파구 백제고분로19길 28 2층 
서울,떼굴떼굴 당구클럽,체육시설,"서울 강서구 방화동로 40 5층, 국제빌딩 "
서울,문정당구장,체육시설,서울 송파구 송이로31길 28  
서울,시카고포켓볼,체육시설,서울 송파구 올림픽로32길 23 지층 
서울,L.A당구클럽,체육시설,서울 송파구 마천로 351 3층 사자빌딩 
서울,큐52 당구아카데미,체육시설,"서울 송파구 법원로11길 7 지2층 비211,비212호 문정현대지식산업센터  지2층 비211호"
서울,히트당구클럽,체육시설,"서울 송파구 송이로36길 68 2층  (문정동, 신안빌딩) "
서울,우정당구장,체육시설,서울 송파구 석촌동 161-4 지층 
서울,JJ당구장,체육시설,서울 송파구 백제고분로 382 지하1층 (송파동) 
서울,YB BIKE,체육용품,서울특별시 성북구  한천로 558 석관동 183-24 1층
서울,매니아당구클럽,체육시설,서울 송파구 올림픽로32길 53 3층 경우빌딩 
서울,빌앤당구클럽,체육시설,"서울 송파구 마천로 27 지하1층(방이동, 유창빌딩) "
서울,알-포인트 당구장,체육시설,서울 강서구 강서로33가길 68 2층 프라자빌딩 
서울,롤링스톤당구장,체육시설,서울 강서구 강서로 43-13 지하제비301호 
서울,더블유 몽키 볼링센터,체육시설,서울 중구 장충단로 253 5층 
서울,영탁구,체육시설,서울 송파구 백제고분로41길 10 지하1층 
서울,성신볼링장,체육시설,서울 성북구 보문로34길 69 5층 창천프라자 
서울,(주)에이플러스스포렉스,체육시설,"서울 강북구 인수봉로 127 (수유동,혜화여자고등학교) "
서울,(주)월드스포츠가인볼링센터 삼성점,체육시설,서울 강남구 봉은사로114길 20  
서울,영등포역,교통수단,서울 영등포구 경인로102길 13 영등포역 
서울,삼천리자전거 신천점,체육용품,서울 송파구 올림픽로145 리센츠상가 1층A24호 
서울,삼천리자전거 명일점,체육용품,서울 강동구 구천면로 494-1 
서울,삼천리자전거 수유점,체육용품,서울 강북구 도봉로 143 
서울,삼천리자전거 구의점,체육용품,서울 광진구 광나루로 524 
서울,삼천리자전거 왕십리점,체육용품,서울 성동구 무학로 6 
서울,더리치투어,여행사,서울 강남구 역삼동 테헤란로25길 20 한진관광 강남역삼역점 
서울,첼로모텔,숙박,서울 송파구  오금로11길 23-19 (방이2동) 
서울,아프리카미술관,미술,서울 종로구 인사동길 52(관훈동)  2층 
서울,유림포토,미술,서울 성동구 금호로 56 
서울,옥수역,교통수단,서울 성동구 동호로 21 
서울,동방서적,도서,서울특별시 구로구  경인로 219 (지하1층) 오류동
서울,상상아이,도서,서울 강서구 강서로48길 39(내발산동) 
서울,북메카,도서,서울특별시 서초구  효령로8길 5 하은빌딩 2층
서울,(주) 스코피,미술,서울 서초구 사임당로 116 서초제일빌딩 2층 
서울,사진속이야기,미술,서울 중구 신당5동 110-6 203호 
서울,아비숑,숙박,서울 은평구 대조동15-49번지 
서울,교보서적,도서,서울 강서구 양천로 87(방화동) 
서울,세라주,문화체험,서울특별시 강서구  초원로 84 2층 세라주공방 
서울,카이스트구내서적,도서,서울 동대문구 회기로 85후생복지관 3층 
서울,연희서점,도서,"서울 서초구 서초중앙로24길 43(서초동, 유원서초아파트) 유원상가113호 "
서울,한울이엔티,공연,서울특별시 동작구  노량진로26길 55 
서울,제니바 스튜디오,미술,서울특별시 도봉구  노해로63길 78 신원빌딩 206호
서울,국립박물관문화재단 한글박물관지점,미술,서울 용산구 서빙고로 139 
서울,삼천리자전거 둔촌길동대리점,체육용품,서울특별시 강동구  명일로 196 
서울,"이레문구,서점",도서,서울 동대문구 답심리로 69길 125 
서울,노보텔 앰배서더 독산,숙박,서울 금천구 시흥대로 378 
서울,샘스튜디오,미술,서울 종로구 종로 77 3층 303호 
서울,우리동네사진관 종로점,미술,서울특별시 종로구  종로 70 5층
서울,모텔로,숙박,서울 성동구 행당로 17길 24 (행당동) 
서울,행운스튜디오,미술,서울 서초구 서초동 1660-1 삼진빌딩지하 1층 
서울,담스모텔,숙박,서울 강북구 미아4동 35-30번지 
서울,삼천리자전거 한강동광점,체육용품,서울특별시 용산구  한강대로 127-2 
서울,심지전문서적,도서,서울특별시 강남구  논현로 723 창성빌딩 
서울,선릉,관광지,서울 강남구 선릉로 100길1(삼성동) 
서울,샐몬모텔,숙박,서울 광진구 중곡1동 250-4 
서울,스쿨서점,도서,"서울 동작구 대방동길 71, 103호 (대방동) "
서울,한길서적,도서,서울 동작구 사당로 226(사당동) 
서울,원플러스원투어(주),여행사,서울 동작구 상도동 상도로11길 12 
서울,에덴서점,도서,서울특별시 관악구  신림로 272 대원빌딩 
서울,그레이스,숙박,서울 강서구 화곡동  905-1 
서울,예성스튜디오,미술,서울 광진구 강변역로 50 동서울터미널 2층 32호 
서울,메이크업스튜디오 우리동네사진관홍대,미술,서울 마포구 양화로18안길 10 3층 
서울,(재)가나문화재단,미술,서울특별시 종로구  평창31길 7 
서울,삼천리자전거 수서점,체육용품,서울 강남구 광평로 295 사이룩스오피스텔 107호 
서울,그린라이트 볼링장,체육시설,서울 노원구 상계로 55 제지하 1층 101호 
서울,전농탁구클럽,체육시설,서울 동대문구 전농로16길 22  
서울,호텔테마,숙박,서울 강서구 화곡동1076-6 
서울,DH 스튜디오,미술,서울 영등포구 당산로41길 11(당산동4가) 지하1층 111호 
서울,(주)LYS,숙박,서울 송파구 백제고분로 187206호 
서울,이루카 포토그라피,미술,서울특별시 송파구  오금로 171 6층
서울,예원사진관,미술,서울 광진구 군자로 138 
서울,놀숲 서울대입구역점,도서,서울 관악구 관악로 155 (봉천동) 3층 
서울,오빠네사진관,미술,서울 마포구 홍익로6길 46 B1층 
서울,플레이스막,미술,서울 서대문구 홍제천로4길 39-26(연희동)  
서울,선교기독교백화점,도서,서울특별시 종로구  종로 325-7 1층 
서울,(주)일성티엔씨,숙박,"서울 강남구 봉은사로 411, 511호 (삼성동,서정빌딩 ) "
서울,포토파크,미술,서울 강남구 개포로109길 34 104호 
서울,풀잎문화센터 서울대지부,문화체험,서울특별시 관악구  남부순환로 1861 덕수빌딩 4층
서울,뮤직닷컴,음악,서울특별시 광진구  아차산로 220 
서울,헌릉,관광지,서울특별시 서초구  헌인릉길 36-10 헌인릉 
서울,교보문고 영등포점,도서,서울 영등포구 영등포동4가 441-10 타임스퀘어 멀티플렉스 2층 교보문고 
서울,한빛스튜디오,미술,서울 중랑구 묵동 173-6 
서울,극단 해미소,공연,서울특별시 중랑구  봉화산로 146 신내13단지엘지아파트 1307동 1207호 
서울,주식회사 비앤비투어 (BnB TOUR Co. Ltd),여행사,서울 중구 신당동 다산로33길 88 
서울,바론드파리,숙박,서울 서대문구 연세로2나길 8 (창천동) 
서울,놀숲 이대점,도서,"서울 서대문구 이화여대길 75(대현동) 6층 601,602호 "
서울,황실여관,숙박,서울 양천구 중앙로 2603층 
서울,파파프로덕션,공연,서울특별시 종로구  동숭길 127 우성빌딩 3층
서울,은평문고,도서,서울특별시 은평구  응암로 200 2층
서울,스타장,숙박,서울 은평구 통일로 866 (불광동) 
서울,솔로몬 위즈덤,도서,서울특별시 동작구  사당로 143 대한예수교장로회총회신학원 총신대학교 신관 지하 1층
서울,핫트랙스 목동점,음악,서울 양천구 목동서로 159-1 CBS 지하1층 교보문고 
서울,(주) 누림여행사,여행사,서울 광진구 천호대로 607 율림빌딩 3층 
서울,명지서적,도서,서울 서대문구 홍은동 가좌로 120     1층 
서울,주식회사 아시시,숙박,서울 동대문구 왕산로 192-2대기빌딩5층 
서울,한우리문고,도서,서울 동대문구 이문로 98 2층 
서울,에코비전21,도서,서울 종로구 창경궁로29길 25 명륜빌딩 2층 201호 
서울,현진스튜디오,미술,서울 강동구 둔촌동 517 미림프라자202호 
서울,윤우스튜디오,미술,서울 도봉구 덕릉로 242 
서울,본스타일,미술,서울 노원구 동일로 994 2층 (공릉동) 
서울,오월에 스튜디오,미술,서울 노원구 동일로242길 66(상계동) 신선빌딩 3층  
서울,종이거울,미술,서울 노원구 상계로1길 54-4 센트럴타워  114호 
서울,국립극장,공연,서울특별시 중구  장충단로 59 국립극장 
서울,우정사진관,미술,서울특별시 중구  창경궁로 11 
서울,(재)성바오로딸수도회,도서,"서울 강북구 오현로7길 34  (미아동,성바오로딸수녀원 ) "
서울,복음서원,도서,서울특별시 종로구  난계로29길 27 동광빌딩 지하1층 
서울,반포기독센타,음악,서울 서초구 잠원동 69-9 반포쇼핑5동 2층 
서울,늘푸른서점,도서,서울특별시 구로구  디지털로31길 120 한신휴플러스아파트 101동
서울,공항리무진,교통수단,서울 강서구 개화동  506-2번지 강서공영차고지 2층 
서울,뿌리서점,도서,서울특별시 용산구  한강대로21길 25 한국여성단체협의회 뿌리서점 
서울,남송사진관,미술,서울 용산구 후암로 79-1 남송빌딩 1층 1호 
서울,시립대학구내서적,도서,서울특별시 동대문구  서울시립대로 163 서울시립대학교 학생회관 지하1층 
서울,맥스,숙박,서울 강남구 역삼1동677-19번지 
서울,세계투어,여행사,서울 중구 필동1가  43-1 동화빌딩 213호 
서울,중화문고,도서,서울 중랑구  동일로 769 지하1층 (중화2동) 
서울,유로나스나투어,여행사,서울특별시 중구  세종대로 93 광학빌딩 13층
서울,몽키당구클럽,체육시설,"서울 성북구 장월로1길 106, 5층(하월곡동) "
서울,사유의 사유,도서,서울특별시 도봉구  방학로3길 12 
서울,평화사진관,미술,서울 양천구 신월3동 158-19 
서울,(주)지에프투어,여행사,서울특별시 중구  서소문로9길 28 201동 402호
서울,시흥4동 주민자치회,문화체험,서울 금천구 독산로36길 14 
서울,애니타임투어,여행사,서울 종로구 수송동  58 두산위브파빌리온5층 530 
서울,당구치기좋은날,체육시설,서울 강서구 곰달래로 215 3층 
서울,진주사진관,미술,서울 송파구 신천동 20-4 진주상가 2-209 
서울,좋은날사진관,미술,서울 서대문구 가좌로 141 2층 
서울,굿잡 스튜디오,미술,서울 서초구 양재동 강남대로 30길 55 
서울,놀숲 강남논현점,도서,"서울 강남구 강남대로 532, 지층 2호(논현동) "
서울,마음빚다(마음빚다 공예연구소),미술,서울특별시 송파구 마천동  마천동 27 송파구사회적경제지원센터 1층 1-6호(문정로 246)
서울,칸뮤직주식회사,음악,서울특별시 노원구  동일로 986 노원 프레미어스 엠코 101동 비107-1호
서울,여의도호텔(용창산업㈜),숙박,서울 영등포구 은행로 62 (여의도동) 
서울,삼천리자전거 신설점,체육용품,서울 동대문구 왕산로 33 
서울,충무스포츠센터,체육시설,서울특별시 중구  퇴계로 387 충무아트홀 
서울,회현체육센터,체육시설,서울특별시 중구  퇴계로12길 78 중구회현체육센터 
서울,관성필방,미술,서울특별시 종로구  인사동길 31 
서울,언니네 책방,도서,서울특별시 금천구  독산로77길 28 
서울,엑스인,공연,"서울 강남구 봉은사로 418, 5층 (삼성동,HS타워) "
서울,씨네큐브광화문,영상,서울 종로구 신문로1가266 흥국생명빌딩 
서울,서울중구장애인복지관,문화체험,서울특별시 중구  퇴계로 460 중구구민복지관 4층
서울,종합기독교백화점,도서,서울특별시 중랑구  망우로 192 
서울,리코디아,음악,서울특별시 서초구  신반포로42길 14 벨라헤이븐 202호
서울,모아북,도서,서울 은평구 응암로4길 18-50 1층 
서울,주식회사 모바인투어,여행사,"서울 영등포구 선유로258, 335호(양평동4가, 두정빌딩) "
서울,도원서적,도서,서울 성동구 독서당로 294 
서울,제일스포츠,체육용품,서울특별시 금천구  독산로54길 188 금천구민문화체육센터 1층 제일스포츠
서울,일등서점,도서,서울특별시 관악구  신림로 128 지하 1층
서울,상계5동 주민센터,문화체험,서울 노원구 한글비석로 434 (상계동) 
서울,쓸모의 발견,도서,서울 도봉구 우이천로42길 37 1층 A00호 
서울,인덕문고,도서,서울 노원구 초안산로12 인덕대학교 연지스퀘어 B1 
서울,성수아트홀(성동문화재단),공연,서울특별시 성동구  뚝섬로1길 43 성수문화복지회관 
서울,여행이야기,여행사,서울특별시 종로구  청계천로 159 세운상가 617호
서울,티케이글로벌(드림월드트립),여행사,서울 용산구 한강대로43길 13 대우아이빌 923호 (한강로2가) 
서울,가나안기독교백화점,도서,서울 관악구 관악로 223 
서울,삼천리자전거 창동점,체육용품,"서울 도봉구 우이천로 196, 1층 (창동) "
서울,어뮤즈트래블,여행사,서울 마포구 백범로31길 21 서울창업허브 본관 807호 
서울,스마트스카이 동대문지점,교통수단,서울 동대문구 고산자로 552번지 1층 
서울,본사진관,미술,서울특별시 관악구 신림동  1433-44 2층 본사진관
서울,(주)불광문고,음악,서울특별시 은평구 불광1동 272-51 
서울,신당동주민자치위원회,문화체험,서울특별시 중구  청구로8길 22 신당1동어린이집 신당동 주민센터
서울,다산동 주민자치위원회,문화체험,서울특별시 중구  동호로15길 50 다산동주민센터. 
서울,메이커스튜디오,미술,서울특별시 강남구  선릉로148길 30 지하 2층
서울,성동탁구교실,체육시설,서울 성동구 성수일로8길 42  
서울,어썸라운지볼 이태원점,체육시설,"서울 용산구 이태원로 217 101호,102호 (한남동, 현대안성타워) "
서울,반짝반짝 도예공방,문화체험,서울특별시 노원구  한글비석로41가길 3 한성빌라 210호
서울,㈜딜라이브구로금천케이블티브이(케이블티비),영상,서울 구로구 디지털로29길 38 
서울,㈜딜라이브강동케이블티브이(케이블티비),영상,서울특별시 강동구  구천면로 153 용강빌딩 
서울,㈜딜라이브용산케이블티브이(케이블티비),영상,서울 용산구 원효로83길 13-26 
서울,㈜딜라이브노원케이블티브이(케이블티비),영상,서울특별시 노원구  동일로237가길 17 신영산업운수 5층
서울,우리체육사,체육용품,서울 중구 장충단로225 
서울,필소굿캘리(감성문화플랫폼필소굿),미술,서울특별시 종로구  인사동길 55-1 3층
서울,남산타운문화체육센터,문화체험,서울 중구 다산로 32 남산타운문화체육센터 
서울,에스원볼링센터,체육시설,서울 송파구 올림픽로 545  
서울,개똥이네 강남점,도서,"서울 강남구 밤고개로 254, 2층 "
서울,개똥이네 노원점,도서,서울 노원구 상계동 733번지 승경빌딩 2층 
서울,상계문고,도서,"서울 노원구 동일로 1355, 주공2단지 201동 지하 3호 (상계동) "
서울,당구타임클럽,체육시설,서울 송파구 백제고분로7길 24 지하1층 
서울,빌리우스 당구장,체육시설,서울 성북구 석관동 255-10번지 4층 
서울,짐 더 클래식,체육시설,"서울 강서구 강서로 56가길 47, 동진빌딩 5층 "
서울,목3동주민자치회,문화체험,"서울 양천구 목동중앙남로12나길 55 (목동, 목3동 주민센터) "
서울,신정3동주민자치회,문화체험,"서울 양천구 중앙로 209 (신정동, 신정3동 주민센터) "
서울,신정4동주민자치회,문화체험,"서울 양천구 오목로34길 5 (신정동, 신정4동주민센터) "
서울,교보문고 서울대점 (서울대학교생활협동조합),도서,서울 관악구 관악로 1 서울대학교 63동 2층 
서울,온조대왕문화체육관(서울특별시강동구도시관리공단),체육시설,서울 강동구 고덕로285 
서울,매직포토 (연신내점),미술,"서울 은평구 연서로 27길, B-5 "
서울,알라딘 중고서점 영등포 타임스퀘어점,도서,서울 영등포구 영중로 12 
서울,남부터미널,교통수단,서울 서초구 서초동 1446-1 
서울,우리동네사진관 강서점,미술,서울 강서구 화곡로 420 통산빌딩 6층 
서울,서울책보고,도서,서울 송파구 오금로 1 (신천동 14) 
서울,삼천리자전거 불광대조점,체육용품,"서울 은평구 통일로 796, 상가동 지하2층 131호 "
서울,삼천리자전거 수유영광점,체육용품,서울 강북구 한천로 1057 
서울,대청당구장,체육시설,서울특별시 강남구 일원로 45 지하1층 
서울,플러스,체육시설,서울특별시 강남구 학동로 160 지하2층 
서울,파랑씨어터,공연,서울특별시 종로구  대학로8가길 36 3층 파랑씨어터 
서울,개운산스포츠센터(성북구도시관리공단),체육시설,서울특별시 성북구  북악산로 949-60 성북구의회청사 개운산스포츠센터
서울,화정박물관,미술,서울특별시 종로구  평창8길 3 화정박물관
서울,공릉2동 주민자치회,문화체험,서울특별시 노원구  노원로1길 68 공릉2동청사 공릉2동 주민자치회
서울,약수노인종합복지관,문화체험,서울특별시 중구  다산로6길 11 약수동 복지회관 약수노인종합복지관
서울,썬스포츠,체육용품,"서울 중구 을지로 248, 1층 "
서울,모델로스튜디오,미술,서울특별시 마포구  양화로18길 15 
서울,힐링탁구클럽,체육시설,"서울 구로구 구일로10길 93, 3층 345호(구로동, 사모아쇼핑) "
서울,하늘꿈기독교백화점,도서,서울특별시 송파구  성내천로 152 엠마오빌딩 지하 1층
서울,수성악기,음악,"서울 종로구 삼일대로 428, 2층 A, B열 256호 "
서울,㈜롯데렌터카 송파지점,교통수단,서울 송파구 송파대로 167 문정역테라타워 a동 311 페라타워 A동 311호 
서울,홍제3동 주민자치위원회,문화체험,서울특별시 서대문구 세검정로 4길 32 
서울,극단 써미튠즈,공연,"서울 마포구 월드컵북로 20, 삼호빌딩 403호 "
서울,도봉자활자전거,체육용품,서울특별시 도봉구  도당로13가길 72 
서울,(주)롯데렌터카  천호영업소,교통수단,서울 강동구 천호동 450 강동성원상떼빌 103호 
서울,라율아트홀,공연,서울특별시 서초구  반포대로 20 정주빌딩 2층
서울,스터디북,도서,서울 관악구 신림로330 포도몰 7층 
서울,숭실대학교 구내서점,도서,서울 동작구 상도로 369 숭실대학교 신양관1층 서점 
서울,센트럴시티터미널,교통수단,서울특별시 서초구  신반포로 176 센트럴시티 터미널 하차장 지하 1층 터미널사업부 앞 전산실 내
서울,준주얼리,미술,서울특별시 노원구  동일로174길 27 서울여성공예센터 더아리움 304호
서울,테디베어공방 테디공장,문화체험,서울특별시 강동구  성안로 75 1층 103호
서울,데이비스 컬쳐,문화체험,"서울 강서구 공항대로 43길, 104번지 703동 1102호 "
서울,탁구조아,체육용품,"서울 동대문구 장한로21 (장안동, 북한연구소) 201호 "
서울,유니크스포츠,체육용품,서울특별시 송파구  올림픽로 25 서울종합운동장 종합운동장역 6번출구 앞
서울,공방 더 색감(더 색감),미술,서울특별시 성북구  삼선교로11길 34 2층 공방
서울,채플린서점,도서,"서울 강동구 천호대로219길 64,1층(상일동) "
서울,한일장 여관,숙박,서울 성북구 길음1동 877-183 
서울,조슈아포토(사진관),미술,서울 서대문구 통일로 428-1(홍제동 2층) 
서울,WRD (더블유알디),문화체험,"서울 마포구 와우산로 37길 32, B1 "
서울,아레나(한일스포츠),체육용품,서울 중구 을지로 290-1 (을지로7가) 
서울,탑당구클럽,체육시설,"서울 강서구 등촌로 233, 지하1층 "
서울,풀무질,도서,서울특별시 종로구  성균관로 19 지하 1층
서울,서울MTB,체육용품,"서울 서대문구 연희동 169-14, 2층 "
서울,공씨책방,도서,"서울 성동구 광나루로 130, 106호 - 라 "
서울,다문화박물관,미술,서울 은평구 불광로 135 
서울,프라임렌트카㈜,교통수단,서울특별시 송파구  송파대로 394 3층
서울,유연사진관,미술,서울특별시 영등포구  디지털로53길 14 유연사진관
서울,강남터미널,교통수단,서울 강남구 삼성동 159-6 한국도심공항터미널 
서울,수락터미널,교통수단,서울 노원구 상계동 1138-20 한국도심공항터미널 
서울,정릉터미널,교통수단,서울 성북구 정릉동 416-14 정릉터미널 
서울,국민포토스튜디오(국민칼라현상소),미술,서울특별시 강서구  곰달래로 134 홍소아과의원 국민포토스튜디오 
서울,(주)그린엔터테인먼트,공연,서울특별시 관악구  신림로59길 23 삼모스포렉스 1107호
서울,웨슬리퀘스트 의정부 KB손해보험 스타즈(의정부실내체육관),스포츠관람,경기도 의정부시  체육로 90 의정부실내체육관
서울,웨슬리퀘스트 서울 우리카드 위비(서울장충체육관),스포츠관람,서울특별시 중구  동호로 241 장충체육관 
서울,놀숲 목동오목교점,도서,"서울 양천구 목동동로 258, 상가동 지층 01호, 02호(목동, 목동금호1차아파트) "
서울,화랑운동기구(화랑스포츠),체육용품,서울특별시 중랑구  망우로 486 태창빌딩 1층
서울,롯데월드어드밴쳐,관광지,서울특별시 송파구  올림픽로 240 롯데월드 
서울,강북악기프라자,음악,서울특별시 노원구  덕릉로 780 동아불암아파트 101동 상가 1층 120호
서울,위드베이비스튜디오(위드스튜디오),미술,서울특별시 성동구  왕십리로 257 2층
서울,영바이크,체육용품,서울특별시 중랑구  면목로 441 1층
서울,나몰라패밀리,공연,서울특별시 종로구  동숭길 123 4층
서울,주식회사 우드락공작소,문화체험,서울특별시 강서구  금낭화로 95 지하 1층
서울,이봄씨어터,영상,서울특별시 강남구  압구정로10길 9 지하 2층
서울,세종사진관,미술,서울특별시 관악구  난곡로 98 파로스프라자아파트 B동 201호
서울,그랜드 당구클럽,체육시설,서울특별시 강서구  금낭화로 75 3층
서울,한샘스튜디오,미술,서울특별시 노원구  동일로 1538 12단지 종합상가 12단지 종합상가 115호
서울,극단 밀,공연,서울특별시 양천구  목동서로 77 현대월드타워 B5층
서울,하이뮤직,음악,서울특별시 양천구  오목로42길 5 1층 하이뮤직
서울,삼천리자전거 구로동신점,체육용품,서울특별시 구로구  가마산로 161-1 
서울,그린페달 방천점,체육용품,서울특별시 강북구  월계로7길 53 107호
서울,세종문고 서울역점(대학서적 주식회사),도서,서울특별시 중구  한강대로 405 경부고속철도서울민자역사 세종문고
서울,웅진스튜디오,미술,서울특별시 중구  다산로 164 웅진스튜디오
서울,관객의취향,도서,"서울특별시 관악구  양녕로 19 1층,2층"
서울,불교전문서점,도서,서울특별시 종로구  우정국로 56 지하1층
서울,붓을 만드는 봉원필방 빌딩,미술,서울특별시 종로구  인사동길 39 성지빌딩 봉원필방 2호점
서울,우리동네자전거포 광진3호점,체육용품,서울특별시 광진구  자양로32길 79 1층(구의동)
서울,가산동주민자치회,문화체험,서울특별시 금천구  가산로 129 가산동주민센터 주민센터 2층
서울,(주)로망스투어,여행사,서울특별시 구로구  경인로53가길 10 구로대명벨리온 1304호
서울,봉원필방,미술,서울특별시 종로구  인사동길 22 봉원필방
서울,SK렌터카 광화문지점,교통수단,서울 종로구 세종대로 189 세종로공영주차장 지하 1층 102호 
서울,성동교육문화회관(주)한국스포터,체육시설,서울특별시 중구  퇴계로90길 17 성동고등학교 성동교육문화관
서울,경복궁,관광지,서울특별시 종로구  사직로 161 경복궁 
서울,뉴아트공방,문화체험,서울특별시 영등포구  신길로33길 32 뉴아트공방
서울,이화동 주민자치위원회,체육시설,서울특별시 종로구  이화장길 33 이화동주민센터 
서울,케이투(K2),숙박,서울특별시 강서구  곰달래로 56 모텔필드 케이투(K2)
서울,CGV 성신여대입구,영상,서울특별시 성북구  동소문로 106 유타 10~12층
서울,은파악기,음악,서울특별시 서초구  반포대로9길 7 한라기산빌딩 1층 은파악기
서울,대천서점,도서,서울특별시 관악구  남부순환로 1734 주원빌딩 지하1층
서울,정릉4동 주민센터,문화체험,서울특별시 성북구  보국문로 106-1 정릉4동 주민센터 
서울,교보문고 청량리바로드림센터,도서,서울 동대문구 전농동 620-69번지 롯데백화점 청량리점 지하1층 교보문고 
서울,교보문고 가든파이브바로드림센터,도서,서울특별시 송파구  충민로 66 가든파이브라이프 현대백화점 4층(리빙관)
서울,그린페달 미아점,체육용품,서울특별시 강북구  도봉로18길 30 1층
서울,천호2동 주민자치위원회,문화체험,서울특별시 강동구  올림픽로 698 민호빌딩(천호제2동주민센터) 
서울,방탈출카페 이스케이프탑(강남점),문화체험,서울특별시 강남구  봉은사로18길 80 이스케이프탑
서울,웨슬리퀘스트 인천 흥국생명핑크스파이더스(인천계양체육관),스포츠관람,인천광역시 계양구  봉오대로 855 서운체육공원 
서울,정릉동 사진관,미술,서울특별시 성북구  보국문로 148 B201호
서울,웨슬리퀘스트 안산 OK저축은행 러쉬앤케시(안산상록수체육관),스포츠관람,경기도 안산시 상록구  용신로 422 상록수체육관 
서울,북갤러리 리브로 성균관대 구내서점,도서,서울특별시 종로구  성균관로 25-1 성균관 성균관대학교 경영관 지하 3층
서울,인디스페이스,영상,서울특별시 종로구  돈화문로 13 서울극장 1층 인디스페이스
서울,둘리포토,미술,서울특별시 금천구  독산로 174 1층 둘리포토
서울,라인악기총판,음악,서울특별시 구로구  경인로 198-1 라인악기총판
서울,예스 휘트니스센터,체육시설,서울특별시 동작구  국사봉1길 32 성대빌딩 3층
서울,핫트랙스 동대문바로드림센터,음악,"서울 중구 장충단로 13길 20, 지하1층 (을지로6가,현대시티아울렛) "
서울,핫트랙스 영등포점,음악,서울 영등포구 영등포동4가 441-10 타임스퀘어 멀티플렉스 2층 교보문고 
서울,배광서점,도서,서울특별시 양천구  목동중앙남로 28 배광서점
서울,중랑숲캠핑장&중랑청소년체험의숲,관광지,서울특별시 중랑구  망우로87길 110 캠핑장관리소 
서울,서울대운동용품,체육용품,서울특별시 관악구  관악로 1 서울대학교 71동 종합체육관 1층
서울,파라다이스베이,미술,서울특별시 마포구  망원로2길 108 파라다이스베이
서울,파운드짐 신대방역점,체육시설,서울특별시 관악구  난곡로 367 경신빌딩 파운드짐
서울,시대스튜디오(시대사진관),미술,서울특별시 용산구  효창원로 98 2층 시대스튜디오
서울,안전한자전거센터,체육용품,서울특별시 광진구  광나루로52길 63-1 안전한자전거센터
서울,놀숲 문정로데오점,도서,"서울 송파구 동남로4길 7-1, 201호(문정동) "
서울,극단 단홍,공연,서울특별시 은평구  증산로17가길 15 극단 단홍
서울,북카페 그릿시내(주식회사 디엠출판유통),도서,서울특별시 광진구  광장로5길 25-1 장로회신학대학교 
서울,서울극장(합동영화(주)서울극장),영상,서울특별시 종로구  돈화문로 13 서울극장 
서울,리앤 스튜디오,미술,서울특별시 관악구  난곡로 194 
서울,사진사랑,미술,서울특별시 동작구  동작대로27길 54 
서울,코코그림,문화체험,서울특별시 마포구  양화로3길 55 301호
서울,사진예술원,미술,서울특별시 관악구  남부순환로 2082-37 3층
서울,가양동사진관,미술,서울특별시 강서구  양천로 488 
서울,인우스포츠,체육용품,서울특별시 강서구  송정로 45-1 
